record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,mid_rate,bank_mid_rate,mid_source,sell_margin_pct,buy_margin_pct
native,hsbc,AED,SGD,AED/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,35.68,33.42,34.58,34.55,MAS,3.1810294968189745,3.3545401966454502
native,hsbc,AUD,SGD,AUD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,0.9369,0.8821,0.9118,0.9095,MAS,2.752796665935501,3.2572932660671268
native,hsbc,CAD,SGD,CAD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,0.9448,0.8895,0.9162,0.9171499999999999,MAS,3.1215891726697182,2.914210870988873
native,hsbc,CHF,SGD,CHF/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,163.05,153.51,158.09,158.28,MAS,3.137453349357966,2.8970839395281245
native,hsbc,CNY,SGD,CNY/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,19.51,18.28,18.89,18.895000000000003,MAS,3.2821598729486556,3.229221810481733
native,hsbc,DKK,SGD,DKK/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,20.42,19.22,,19.82,,,
native,hsbc,EUR,SGD,EUR/SGD,1,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,1.5264,1.4372,1.4812,1.4818,MAS,3.051579800162024,2.9705644072373776
native,hsbc,FJD,SGD,FJD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,0.6034,,,,,,
native,hsbc,GBP,SGD,GBP/SGD,1,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,1.7844,1.68,1.7316,1.7322,MAS,3.049203049203047,2.979902979902985
native,hsbc,HKD,SGD,HKD/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,16.4,15.99,16.2,16.195,MAS,1.2345679012345634,1.2962962962962907
native,hsbc,IDR,SGD,IDR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,0.0074,,0.007167,,MAS,3.251011580856712,
native,hsbc,INR,SGD,INR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,1.37,,1.3308,,MAS,2.9455966336038566,
native,hsbc,JPY,SGD,JPY/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,0.8212,0.7732,0.7986,0.7972,MAS,2.8299524167292844,3.180565990483343
native,hsbc,LKR,SGD,LKR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,0.4,,,,,,
native,hsbc,MUR,SGD,MUR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,2.81,2.62,,2.715,,,
native,hsbc,NOK,SGD,NOK/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,14.04,13.21,,13.625,,,
native,hsbc,NZD,SGD,NZD/SGD,1,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,0.7814,0.7357,0.7564,0.7585500000000001,MAS,3.3051295610787976,2.7366472765732337
native,hsbc,PHP,SGD,PHP/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,2.12,,2.0622,,MAS,2.802831927068194,
native,hsbc,PKR,SGD,PKR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,0.47,,,,,,
native,hsbc,QAR,SGD,QAR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,35.26,34.35,34.83,34.805,MAS,1.2345679012345672,1.3781223083548577
native,hsbc,RUB,SGD,RUB/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,15.79,14.56,,15.175,,,
native,hsbc,SAR,SGD,SAR/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,34.22,33.37,33.82,33.795,MAS,1.182732111176814,1.330573625073929
native,hsbc,SEK,SGD,SEK/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,13.83,13.02,,13.425,,,
native,hsbc,THB,SGD,THB/SGD,100,Indicative board,board,,,indicative_fx,2026-8-26,2026-8-26,2026-08-26T13:31:57.189622+00:00,4.01,,3.8804,,MAS,3.339861869910317,
