record_type,bank,base_currency,quote_currency,currency_pair,unit,transaction_value,amount_tier,std_transaction_value,std_amount_tier,group,effective_date,last_updated,scraped_at,tt_od_sell,tt_buy,od_buy,mid_rate
standardized,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,7.7447,0.0,,7.7447
standardized,ocbc,MXN,SGD,MXN/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,7.7432,0.0,,7.7447
standardized,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,7.7447,0.0,,7.7447
standardized,ocbc,MXN,SGD,MXN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,7.7447,0.0,,7.7447
standardized,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,MYR,SGD,MYR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,MYR,SGD,MYR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,13.7522,13.2615,,13.5069
standardized,ocbc,NOK,SGD,NOK/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,13.7252,13.2885,,13.5069
standardized,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,13.7522,13.2615,,13.5069
standardized,ocbc,NOK,SGD,NOK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,13.7522,13.2615,,13.5069
standardized,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.7679,0.7417,,0.7548
standardized,ocbc,NZD,SGD,NZD/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.766,0.744,,0.7548
standardized,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.7679,0.7417,,0.7548
standardized,ocbc,NZD,SGD,NZD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.7679,0.7417,,0.7548
standardized,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,OMR,SGD,OMR/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,OMR,SGD,OMR/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,2.1491,0.0,,2.1491
standardized,ocbc,PHP,SGD,PHP/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,2.147,0.0,,2.1491
standardized,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,2.1491,0.0,,2.1491
standardized,ocbc,PHP,SGD,PHP/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,2.1491,0.0,,2.1491
standardized,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.2483,33.0515,,34.1499
standardized,ocbc,PLN,SGD,PLN/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.2309,33.0784,,34.1499
standardized,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.2483,33.0515,,34.1499
standardized,ocbc,PLN,SGD,PLN/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.2483,33.0515,,34.1499
standardized,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,36.1212,34.0198,,35.0705
standardized,ocbc,QAR,SGD,QAR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,36.0998,34.0371,,35.0705
standardized,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,36.1212,34.0198,,35.0705
standardized,ocbc,QAR,SGD,QAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,36.1212,34.0198,,35.0705
standardized,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,RON,SGD,RON/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,RON,SGD,RON/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,RUB,SGD,RUB/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,RUB,SGD,RUB/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,0.0
standardized,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.022,33.0917,,34.0569
standardized,ocbc,SAR,SGD,SAR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.0047,33.1085,,34.0569
standardized,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.022,33.0917,,34.0569
standardized,ocbc,SAR,SGD,SAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,35.022,33.0917,,34.0569
standardized,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,13.6606,13.1738,,13.4172
standardized,ocbc,SEK,SGD,SEK/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,13.6338,13.2006,,13.4172
standardized,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,13.6606,13.1738,,13.4172
standardized,ocbc,SEK,SGD,SEK/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,13.6606,13.1738,,13.4172
standardized,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,3.9666,3.749,,3.8578
standardized,ocbc,THB,SGD,THB/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,3.9588,3.7567,,3.8578
standardized,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,3.9666,3.749,,3.8578
standardized,ocbc,THB,SGD,THB/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,3.9666,3.749,,3.8578
standardized,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,2.7449,2.6314,,2.6882
standardized,ocbc,TRY,SGD,TRY/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,2.7435,2.6316,,2.6882
standardized,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,2.7449,2.6314,,2.6882
standardized,ocbc,TRY,SGD,TRY/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,2.7449,2.6314,,2.6882
standardized,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,4.1319,0.0,,4.1319
standardized,ocbc,TWD,SGD,TWD/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,0.0,0.0,,4.1319
standardized,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,4.1319,0.0,,4.1319
standardized,ocbc,TWD,SGD,TWD/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,4.1319,0.0,,4.1319
standardized,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.2894,1.2681,,1.2788
standardized,ocbc,USD,SGD,USD/SGD,1,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.2878,1.2691,,1.2788
standardized,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.2894,1.2681,,1.2788
standardized,ocbc,USD,SGD,USD/SGD,1,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,1.2894,1.2681,,1.2788
standardized,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,"SGD 200 – 39,999.99",std_200_40k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,8.1448,7.6661,,7.9055
standardized,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 40,000 – 100,000",tier_2,"SGD 40,000 – 100,000",std_40k_100k,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,8.1409,7.67,,7.9055
standardized,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD 50 – 200,std_50_200,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,8.1448,7.6661,,7.9055
standardized,ocbc,ZAR,SGD,ZAR/SGD,100,"SGD 0 – 39,999.99",tier_1,SGD < 50,std_lt_50,fxRatesSgd,2026-08-14T07:00:15,2026-08-14T07:00:15,2026-08-15T17:52:05.312655+00:00,8.1448,7.6661,,7.9055
